Rank,Author,Title,Citations,Year,Publisher,Venue,Source,cit/year
469," Yamin, A Shukla, M Ullah, B Katt",Adapt-automated defence training platform in a cyber range,1,2022, Springer, International Conference on …,https://link.springer.com/chapter/10.1007/978-3-031-31153-6_17,0
468,Dehlagh,ICSSIM—a framework for building industrial control systems security testbeds,21,2023, Elsevier, Computers in …,https://www.sciencedirect.com/science/article/pii/S0166361523000568,10
467,"Chaudhary, DS Singh",Different machine learning algorithms used for secure software advance using software repositories,7,2023, academia.edu, … Journal of Scientific Research in Computer …,https://www.academia.edu/download/101775953/CSEIT2390225.pdf,4
466,"Perrett, ID Wilson",A cyber resilience analysis case study of an industrial operational technology environment,3,2023, Springer, Environment Systems and Decisions,https://link.springer.com/article/10.1007/s10669-023-09895-1,2
465,Yeboa,Mitigating cybercrimes in an evolving organizational landscape,10,2023, emerald.com, Continuity & Resilience Review,https://www.emerald.com/insight/content/doi/10.1108/CRR-09-2022-0017,5
464,"Bennett, J Robertson",Cyberspace exercises: defending against malicious cyber actors,2,2023, spiedigitallibrary.org, Artificial Intelligence and Machine …,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12538/125380F/Cyberspace-exercises-defending-against-malicious-cyber-actors/10.1117/12.2663514.short,1
463,"Lee, M Tsai, SW Shieh",The Game of Spear and Shield in Next Era of Cybersecurity,1,2023, ieeexplore.ieee.org, IEEE Transactions on Reliability,https://ieeexplore.ieee.org/abstract/document/10375741/,0
462," Díaz, S Pastrana, A Nadeem",Critical Path Prioritization Dashboard for Alert-driven Attack Graphs,1,2023, arxiv.org, arXiv preprint arXiv:2310.13079,https://arxiv.org/abs/2310.13079,0
461," Çakmakçı, G Gkoktsis, R Buchta…",APT Detection: an Incremental Correlation Approach,0,2023, ieeexplore.ieee.org, 2023 IEEE 12th …,https://ieeexplore.ieee.org/abstract/document/10348952/,0
460," Alabdulhadi, A A",Alarm Rationalization for Cybersecurity Monitoring,0,2023, ieeexplore.ieee.org, … of Women in Data Science at …,https://ieeexplore.ieee.org/abstract/document/10145241/,0
459,"Sachidananda, R Patil, A Sachdeva…",APTer: Towards the Investigation of APT Attribution,1,2023, ieeexplore.ieee.org, … IEEE Conference on …,https://ieeexplore.ieee.org/abstract/document/10354155/,0
458,"Fayyazi, SJ Yang",On the uses of large language models to interpret ambiguous cyberattack descriptions,12,2023, arxiv.org, arXiv preprint arXiv:2306.14062,https://arxiv.org/abs/2306.14062,6
457,"Iturbe, E Rios, J Mansell…",Information security risk assessment methodology for industrial systems supporting ISA/IEC 62443 compliance,3,2023, ieeexplore.ieee.org, … Conference on Electrical …,https://ieeexplore.ieee.org/abstract/document/10389369/,2
456,Mees,Detection through Visualization for the Multi-Agent System for APT Detection,0,0, cylab.be,,https://cylab.be/publications/43/download/2022-detection-through-visualization-for-the-multi-agent-system-for-apt-detection.pdf,0
455,Pradhan,Malware Detection using MITRE Attack Framework,0,2023, duo.uio.no,,https://www.duo.uio.no/handle/10852/103948,0
454,"Kern, F Skopik",SPOTTED: Systematic Mapping of Detection Approaches on Data Sources for Enhanced Cyber Defence.,0,0,research.org,,https://www.sba-research.org/wp-content/uploads/2022/10/SPOTTED_Poster.pdf,0
453,"Okuma, K Watarai, S Okada…",Automated Mapping Method for Sysmon Logs to ATT&CK Techniques by Leveraging Atomic Red Team,1,2023, ieeexplore.ieee.org, 2023 6th International …,https://ieeexplore.ieee.org/abstract/document/10343783/,0
452," Salim, MM Singh, P Keikhosrokiani",A systematic literature review for APT detection and Effective Cyber Situational Awareness (ECSA) conceptual model,3,2023, cell.com, Heliyon,https://www.cell.com/heliyon/fulltext/S2405-8440(23)04364-5,2
451,"Zarei, C Ward, J Harguess…",Adversarial barrel! an evaluation of 3d physical adversarial attacks,1,2022, ieeexplore.ieee.org, 2022 IEEE Applied …,https://ieeexplore.ieee.org/abstract/document/10092199/,0
450,"Rabzelj, C Bohak, LŠ Južnič, A Kos, U Sedlar",Cyberattack Graph Modeling for Visual Analytics,2,2023, ieeexplore.ieee.org, IEEE Access,https://ieeexplore.ieee.org/abstract/document/10215511/,1
449,"Gjerstad, F Kadiric, G Grov…",LADEMU: a modular & continuous approach for generating labelled APT datasets from emulations,0,2022, ieeexplore.ieee.org, … Conference on Big …,https://ieeexplore.ieee.org/abstract/document/10020549/,0
448," Cook, AK Marnerides…",PLCPrint: fingerprinting memory attacks in programmable logic controllers,7,2023, ieeexplore.ieee.org, IEEE Transactions on …,https://ieeexplore.ieee.org/abstract/document/10130481/,4
447,Sarkar,"AI-assisted attack categorization, prediction, response recommendation & adaptation for specific use cases",0,2023, upcommons.upc.edu,,https://upcommons.upc.edu/bitstream/handle/2117/387795/AniruddaSarkar_ResearchCafe2023.pdf?sequence=1,0
446,Itkonen,How organizations can prepare for emerging threats from the dark web,0,2022, jyx.jyu.fi,,https://jyx.jyu.fi/handle/123456789/81419,0
445,"Noor, S Shahid, R Kanwal, Z Rashid",A Machine Learning based Empirical Evaluation of Cyber Threat Actors High Level Attack Patterns over Low level Attack Patterns in Attributing Attacks,2,2023, arxiv.org, arXiv preprint arXiv:2307.10252,https://arxiv.org/abs/2307.10252,1
444," Putra, R Harwahyu, E Hebert",Performance Evaluation Elastic Security as Open Source Endpoint Detection and Response for Advanced Persistent Threat Cyberattack,0,2024, ijecbe.ui.ac.id, International Journal of Electrical …,https://ijecbe.ui.ac.id/go/article/view/49,0
443,"Tunji, A Chomchoey, N Phromchan…",Ransomware Attack Analysis on Banking Systems,1,2023, ieeexplore.ieee.org, 2023 7th International …,https://ieeexplore.ieee.org/abstract/document/10412895/,0
442,D Lopez,Analyzing Capacities and Drawbacks of Breach Attack Simulation (BAS) solutions,0,2024, pure.urosario.edu.co, Bsides Cybersecurity Conference 2024,https://pure.urosario.edu.co/files/95876258/BAS_-_Bsides_-_27_de_abril.pdf,0
441,"Florea, M Craus",Modeling an Enterprise Environment for Testing Openstack Cloud Platform against Low-Rate DDoS Attacks,3,2022, ieeexplore.ieee.org, … Conference on System Theory  Control and …,https://ieeexplore.ieee.org/abstract/document/9931822/,1
440,"Saxena, S Mittal",Advanced Persistent Threat Datasets for Industrial IoT: A Survey,0,2023, ieeexplore.ieee.org, 2023 Second International Conference on …,https://ieeexplore.ieee.org/abstract/document/10421181/,0
439,"McKee, D Noever",Chatbots in a botnet world,23,2022, arxiv.org, arXiv preprint arXiv:2212.11126,https://arxiv.org/abs/2212.11126,8
438,"Mckee, K Edie, A Duby",Activity-attack graphs for intelligence-informed threat coa development,1,2023, ieeexplore.ieee.org, 2023 IEEE 13th Annual Computing …,https://ieeexplore.ieee.org/abstract/document/10099277/,0
437,"Oreyomi, H Jahankhani",Challenges and opportunities of autonomous cyber defence (ACyD) against cyber attacks,8,2022, Springer, … and other emerging technologies for digital …,https://link.springer.com/chapter/10.1007/978-3-030-98225-6_9,3
436," Loevenich, E Adler, R Mercier…",Design of an Autonomous Cyber Defence Agent using Hybrid AI models,0,2024, ieeexplore.ieee.org, 2024 International …,https://ieeexplore.ieee.org/abstract/document/10540988/,0
435,"Rege, R Bleiman",A free and community-driven critical infrastructure ransomware dataset,8,2023, Springer, Proceedings of the International Conference on …,https://link.springer.com/chapter/10.1007/978-981-19-6414-5_2,4
434,"Oliver, J Mo, S Yenkar, R Batta, S Josyoula",On the Role of Similarity in Detecting Masquerading Files,0,2023, Springer, International Conference on …,https://link.springer.com/chapter/10.1007/978-981-97-2458-1_4,0
433,Sizov,Securing Organizational Assets: A Comprehensive Analysis of Privileged Access Management,0,2024, theseus.fi,,https://www.theseus.fi/handle/10024/850550,0
432," Bagui, D Mink, SC Bagui, S Subramaniam",Resampling to Classify Rare Attack Tactics in UWF-ZeekData22,0,2024, mdpi.com, Knowledge,https://www.mdpi.com/2673-9585/4/1/6,0
431,"Mohamed, A Oubelaid, A Ghosh…",Leveraging CPU Utilization Metrics and Zero Trust Architecture for APT Detection,0,2023, ieeexplore.ieee.org, 2023 IEEE 3rd …,https://ieeexplore.ieee.org/abstract/document/10390161/,0
430,"Shin, LR Carley, GB Dobson…",Beyond Accuracy: Cybersecurity Resilience Evaluation of Intrusion Detection System against DoS Attacks using Agent-based Simulation,2,2023, ieeexplore.ieee.org, 2023 Winter Simulation …,https://ieeexplore.ieee.org/abstract/document/10408211/,1
429,"Okumura, T Amagasa, T Shibata…",Scheme for Selection of Deceptions as a Countermeasure for Insider Threats,0,2023, Springer, … on Broadband and …,https://link.springer.com/chapter/10.1007/978-3-031-46784-4_10,0
428,"Landauer, F Skopik, M Frank…",Maintainable log datasets for evaluation of intrusion detection systems,12,2022, ieeexplore.ieee.org, … on Dependable and …,https://ieeexplore.ieee.org/abstract/document/9866880/,4
427," Rahman, L Williams",Investigating co-occurrences of MITRE ATT\&CK Techniques,4,2022, arxiv.org, arXiv preprint arXiv:2211.06495,https://arxiv.org/abs/2211.06495,1
426, Dijkstra,How can the eradication phase of incident response for ransomware incidents be improved based on previous ransomware incidents?,0,2022, essay.utwente.nl,,https://essay.utwente.nl/93905,0
425,"Mills, J White, P Legg",GoibhniUWE: A Lightweight and Modular Container-Based Cyber Range,0,2024, preprints.org,,https://www.preprints.org/manuscript/202406.1504,0
424,"Benito, A Shaffer, G Singh",An Automated Post-Exploitation Model for Cyber Red Teaming,2,2023, books.google.com, International Conference on Cyber …,https://books.google.com/books?hl=en&lr=&id=5q20EAAAQBAJ&oi=fnd&pg=PA25&dq=%27MITRE+ATTACK+Framework%27+%27Detection%27&ots=IgM5yiL8s4&sig=tq5sLH-vIjhao0pdnuEH3ZM3L6E,1
423,"Sharma, E Giunchiglia, S Birnbach…",To TTP or not to TTP?: Exploiting TTPs to Improve ML-based Malware Detection,3,2023, ieeexplore.ieee.org, … Conference on Cyber …,https://ieeexplore.ieee.org/abstract/document/10225000/,2
422,"Karabacak, T Whittaker",Zero Trust and Advanced Persistent Threats: Who Will Win the War?,7,2022, books.google.com, International conference on cyber …,https://books.google.com/books?hl=en&lr=&id=Shd2EAAAQBAJ&oi=fnd&pg=PA92&dq=%27MITRE+ATTACK+Framework%27+%27Detection%27&ots=szbAqfyUq_&sig=J8vW8bANb1Qrde9DJ7TiamWyh4o,2
421,"Orbinato, M Barbaraci, R Natella…",Automatic mapping of unstructured cyber threat intelligence: an experimental study:(practical experience report),15,2022, ieeexplore.ieee.org, 2022 IEEE 33rd …,https://ieeexplore.ieee.org/abstract/document/9978947/,5
420," Rahman, L Williams",An investigation of security controls and mitre att\&ck techniques,6,2022, arxiv.org, arXiv preprint arXiv:2211.06500,https://arxiv.org/abs/2211.06500,2
419,"You, J Jiang, Z Jiang, P Yang, B Liu, H Feng, X Wang…",TIM: threat context-enhanced TTP intelligence mining on unstructured threat data,27,2022, Springer, Cybersecurity,https://link.springer.com/article/10.1186/s42400-021-00106-5,9
418, Lehkonen,Improving backdoor remote communication detection with covert channel feature analysis,0,2024, jyx.jyu.fi,,https://jyx.jyu.fi/handle/123456789/95718,0
417,"Ammi, YM Jama",Cyber Threat Hunting Case Study using MISP.,2,2023, jisis.org, J. Internet Serv. Inf. Secur.,https://jisis.org/wp-content/uploads/2023/06/2023.I2.001.pdf,1
416," Son, S Park, H Lee, Y Kim, D Kim…",Introduction to MITRE ATT&CK: concepts and use cases,5,2023, ieeexplore.ieee.org, 2023 International …,https://ieeexplore.ieee.org/abstract/document/10048930/,2
415,"Preetam, M Compastié, V Daza…",An Approach for Intelligent Behaviour-Based Threat Modelling with Explanations,1,2023, ieeexplore.ieee.org, 2023 IEEE Conference …,https://ieeexplore.ieee.org/abstract/document/10329587/,0
414,"Smiliotopoulos, G Kambourakis, C Kolias",Detecting lateral movement: A systematic survey,1,2024, cell.com, Heliyon,https://www.cell.com/heliyon/fulltext/S2405-8440(24)02348-X,1
413," Alfouzan, K Kim, NM Alzahrani",An efficient framework for securing the smart city communication networks,9,2022, mdpi.com, Sensors,https://www.mdpi.com/1424-8220/22/8/3053,3
412," Chang, J He",Identity authentication techniques for unmanned ships communication based on MITRE ATT&CK framework,0,2023, IET,,https://digital-library.theiet.org/content/conferences/10.1049/icp.2023.3330,0
411, Hamdani,Framework for Assessing Information System Security Posture Risks,0,2023, search.proquest.com,,https://search.proquest.com/openview/5e0312b388937340d2f316706f3b4223/1?pq-origsite=gscholar&cbl=18750&diss=y,0
410, Adams,Identifying Malicious Threats to Scientific Data Integrity Using MITRE ATT&CK®,0,2022, scholarworks.iu.edu,,https://scholarworks.iu.edu/dspace/handle/2022/28045,0
409," Bagui, D Mink, SC Bagui, DH Sung, F Mahmud",Graphical Representation of UWF-ZeekData22 Using Memgraph,0,2024, mdpi.com, Electronics,https://www.mdpi.com/2079-9292/13/6/1015,0
408,"Virkud, MA Inam, A Riddle, G Wang, A Bates",Poster: How do Endpoint Detection Products Make Use of MITRE ATT&CK?,0,0, gangw.web.illinois.edu,A Virkud  MA Inam  A Riddle  G Wang,https://gangw.web.illinois.edu/sp23-poster.pdf,0
407,"Sudyana, YD Lin, M Verkerken…","Improving Generalization of ML-based IDS with Lifecycle-based Dataset, Auto-Learning Features, and Deep Learning",0,2024, ieeexplore.ieee.org, … Machine Learning in …,https://ieeexplore.ieee.org/abstract/document/10531223/,0
406," Motlagh, M Hajizadeh, M Majd, P Najafi…",Large language models in cybersecurity: State-of-the-art,16,2024, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/2402.00891,16
405," Ooi, R Beuran, T Kuroda, T Kuwahara, R Hotchi…",Intent-driven secure system design: Methodology and implementation,7,2023, Elsevier, Computers & …,https://www.sciencedirect.com/science/article/pii/S0167404822003479,4
404,"Beyrouti, A Lounis, B Lussier…",Vulnerability and Threat Assessment Framework for Internet of Things Systems,3,2023, ieeexplore.ieee.org, 2023 6th Conference …,https://ieeexplore.ieee.org/abstract/document/10084894/,2
403,"Rastogi, MT Alam",Cyber Threat Intelligence for SOC Analysts,0,0,symposium.org,,https://www.ndss-symposium.org/wp-content/uploads/2023/09/wosoc2023-23014-paper.pdf,0
402,"Liu, G Peng, H Zeng, J Fu",A survey on the evolution of fileless attacks and detection techniques,1,2023, Elsevier, Computers & Security,https://www.sciencedirect.com/science/article/pii/S016740482300562X,0
401,"Malatji, A Tolah",Artificial intelligence (AI) cybersecurity dimensions: a comprehensive framework for understanding adversarial and offensive AI,5,2024, Springer, AI and Ethics,https://link.springer.com/article/10.1007/s43681-024-00427-4,5
400, Fouzas,Evaluation of the open source HELK SIEM through a series of simulated attacks,1,2022, pergamos.lib.uoa.gr,,https://pergamos.lib.uoa.gr/uoa/dl/object/2974806/file.pdf,0
399, Cresp,SQL injection attack detection in network flow data,43,2023, Elsevier, Computers & …,https://www.sciencedirect.com/science/article/pii/S0167404823000032,22
398," Huang, PY Huang, YR Kuo…",Building Cybersecurity Ontology for Understanding and Reasoning Adversary Tactics and Techniques,2,2022, ieeexplore.ieee.org, … Conference on Big …,https://ieeexplore.ieee.org/abstract/document/10021134/,1
397,"Buczkowski, P Malacaria, C Hankin…",Optimal Security Hardening over a Probabilistic Attack Graph: A Case Study of an Industrial Control System using CySecTool,3,2022, dl.acm.org, Proceedings of the 2022 …,https://dl.acm.org/doi/abs/10.1145/3510547.3517919,1
396,"Mern, K Hatch, R Silva, C Hickert…",Autonomous attack mitigation for industrial control systems,4,2022, ieeexplore.ieee.org, 2022 52nd Annual …,https://ieeexplore.ieee.org/abstract/document/9833554/,1
395,"M Ladrido, L Materum",Detection of Malicious Binaries and Executables Using Machine Learning-based Detectors,0,2022, journalppw.com, Journal of Positive School Psychology,https://www.journalppw.com/index.php/jpsp/article/view/5123,0
394,"Yang, Y Han, Y Ding, Q Tan, Z Xu",A flexible approach for cyber threat hunting based on kernel audit records,4,2022, Springer, Cybersecurity,https://link.springer.com/article/10.1186/s42400-022-00111-2,1
393,"Lawall, P Beenken",A Threat-Led Approach to Mitigating Ransomware Attacks: Insights from a Comprehensive Analysis of the Ransomware Ecosystem,0,2024, dl.acm.org, European Interdisciplinary Cybersecurity …,https://dl.acm.org/doi/abs/10.1145/3655693.3661321,0
392,"Bierwirth, S Pfützner, M Schopp, C Steininger",Design and Evaluation of Advanced Persistent Threat Scenarios for Cyber Ranges,0,2024, ieeexplore.ieee.org, IEEE Access,https://ieeexplore.ieee.org/abstract/document/10534799/,0
391," Mikkelsplass, PA Jørgensen",Cyber Security Anomaly Detection In An Industry 4.0 Testbed–Results and Experiences,0,2023, rpsonline.com.sg,,https://rpsonline.com.sg/proceedings/esrel2023/pdf/P564.pdf,0
390,Khantamonthon…,Digital forensic analysis of ransomware attacks on virtual private networks: A case study in factories,5,2022, ieeexplore.ieee.org, 2022 6th International …,https://ieeexplore.ieee.org/abstract/document/10067674/,2
389,"Sayeed, N Pitropakis, WJ Buchanan…","TRUSTEE: Towards the creation of secure, trustworthy and privacy-preserving framework",10,2023, dl.acm.org, Proceedings of the 18th …,https://dl.acm.org/doi/abs/10.1145/3600160.3604997,5
388,"Do Xuan, NH Cuong",A novel approach for APT attack detection based on feature intelligent extraction and representation learning,0,2024, journals.plos.org, Plos one,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0305618,0
387,"Weathersby, M Washington",Extracting network based attack narratives through use of the cyber kill chain: a replication study,3,2022, degruyter.com,Information Technology,https://www.degruyter.com/document/doi/10.1515/itit-2021-0059/html,1
386,"Subhan, C Lim",Analyzing adversary's attack on ethereum collected from honeypots,1,2023, ieeexplore.ieee.org, 2023 11th International Conference on …,https://ieeexplore.ieee.org/abstract/document/10262563/,0
385," Hossain, MS Islam…",A Cyber Range Framework for Emulating Secure and Private IT/OT Consumer Service Verticals Towards 6G,0,2024, ieeexplore.ieee.org, IEEE Transactions on …,https://ieeexplore.ieee.org/abstract/document/10496463/,0
384,"Amro, V Gkioulos",From click to sink: Utilizing ais for command and control in maritime cyber attacks,9,2022, Springer, European Symposium on Research in Computer …,https://link.springer.com/chapter/10.1007/978-3-031-17143-7_26,3
383,"Rani, B Saha, V Maurya, SK Shukla",TTPHunter: automated extraction of actionable intelligence as TTPs from narrative threat reports,8,2023, dl.acm.org, Proceedings of the 2023 …,https://dl.acm.org/doi/abs/10.1145/3579375.3579391,4
382,"Leite, J den Hartog, D Ricardo dos Santos…",Actionable cyber threat intelligence for automated incident response,8,2022, Springer, Nordic Conference on …,https://link.springer.com/chapter/10.1007/978-3-031-22295-5_20,3
381,"Nakhonthai, K Chimmanee",Digital forensic analysis of ransomware attacks on industrial control systems: A case study in factories,5,2022, ieeexplore.ieee.org, 2022 6th International …,https://ieeexplore.ieee.org/abstract/document/10067356/,2
380,"Ackermann, M Karch, J Kippe",Integration of Cyber Threat Intelligence into Security Onion and Malcolm for the use case of industrial networks,0,2023, degruyter.com,Automatisierungstechnik,https://www.degruyter.com/document/doi/10.1515/auto-2023-0057/html,0
379,"Kumar, VLL Thing",Raptor: advanced persistent threat detection in industrial iot via attack stage correlation,10,2023, ieeexplore.ieee.org, … on Privacy  Security and Trust (PST),https://ieeexplore.ieee.org/abstract/document/10320192/,5
378,"Gupta, B Gupta, A Rana",A comparative cost analysis of organizational network security test lab setup on cloud versus dedicated virtual machine,2,2022, Springer, Smart Trends in Computing and …,https://link.springer.com/chapter/10.1007/978-981-16-9967-2_58,1
377,"Kim, M kil Ahn, S Lee, D Lee, M Park, D Shin",Improved Cyber Defense Modeling Framework for Modeling and Simulating the Lifecycle of Cyber Defense Activities,0,2023, ieeexplore.ieee.org, IEEE Access,https://ieeexplore.ieee.org/abstract/document/10285842/,0
376,"Yilmaz, A Gunes",A Model to Protect Disaster Recovery Centers from Cyber Threats with Multi-Layered Network Security Architecture,0,2024, researchsquare.com,,https://www.researchsquare.com/article/rs-4489389/latest,0
375,"Pispa, K Halunen",A Comprehensive Artificial Intelligence Vulnerability Taxonomy,0,0,conferences.org,,https://papers.academic-conferences.org/index.php/eccws/article/view/2157,0
374,"Zhang, S Natarajan, A Banerjee",Detecting process hijacking and software supply chain attacks using intel® threat detection technology,3,0, intel.com.tr, Intel  Santa Clara  CA,https://www.intel.com.tr/content/dam/www/central-libraries/us/en/documents/white-paper-inteltdt-abd.pdf,0
373,A,MITRE ATT&CK: State of the Art and Way Forward,2,2023, arxiv.org, arXiv preprint arXiv:2308.14016,https://arxiv.org/abs/2308.14016,1
372,Simonetto,"Strengthening Cloud Applications: A Deep Dive into Kill Chain Identification, Scoring, and Automatic Penetration Testing",0,2024, Springer, International Conference on Research Challenges in …,https://link.springer.com/chapter/10.1007/978-3-031-59468-7_13,0
371,"Lasky, B Hallis, M Vanamala, R Dave…",Machine Learning Based Approach to Recommend MITRE ATT&CK Framework for Software Requirements and Design Specifications,3,2023, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/2302.05530,2
370,"Simola, J Pöyhönen, L Martti",Cyber Threat Analysis in Smart Terminal Systems,1,2023, jyx.jyu.fi, … of the... International Conference on Cyber …,https://jyx.jyu.fi/handle/123456789/85751,0
369," Sawant, S Chopra",Red Teaming vs. Blue Teaming: A Comparative Analysis of Cyber Security Strategies in the Digital Battlefield,0,2023, researchgate.net,,https://www.researchgate.net/profile/Bharat-Kotwani/publication/376696305_Red_Teaming_vs_Blue_Teaming_A_Comparative_Analysis_of_CyberSecurity_Strategies_in_the_Digital_Battlefield/links/65ba607534bbff5ba7db38e0/Red-Teaming-vs-Blue-Teaming-A-Comparative-Analysis-of-CyberSecurity-Strategies-in-the-Digital-Battlefield.pdf,0
368, Briain,"SANS ICS Cyber Kill Chain, and the MITRE ATT&CK Framework for ICS",0,2024, obriain.com,,https://www.obriain.com/training/otsec2/odt/Topic_2-Cyber_Kill_Chain-MITRE_ATT&CK_for_ICS_odt.pdf,0
367,"Nazir, Z Iqbal, Z Muhammad",ZTA: A Novel Zero Trust Framework for Detection and Prevention of Malicious Android Applications,0,2024, researchsquare.com,,https://www.researchsquare.com/article/rs-4464369/latest,0
366," Rahman, L Williams",From threat reports to continuous threat intelligence: a comparison of attack technique extraction methods from textual artifacts,7,2022, arxiv.org, arXiv preprint arXiv:2210.02601,https://arxiv.org/abs/2210.02601,2
365,"Haddad, N Aaraj, P Nakov, SF Mare",Automated mapping of CVE vulnerability records to MITRE CWE weaknesses,4,2023, arxiv.org, arXiv preprint arXiv:2304.11130,https://arxiv.org/abs/2304.11130,2
364,"Gulatas, HH Kilinc, AH Zaim, MA Aydin",Malware threat on edge/fog computing environments from Internet of Things devices perspective,15,2023, ieeexplore.ieee.org, IEEE Access,https://ieeexplore.ieee.org/abstract/document/10083045/,8
363,"Nazarovs, JW Stokes, M Turcotte, J Carroll…",Radial spike and slab bayesian neural networks for sparse data in ransomware attacks,2,2022, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/2205.14759,1
362," Dau, S Lee, H Kim",A comprehensive comparison study of ML models for multistage APT detection: focus on data preprocessing and resampling,0,2024, Springer, The Journal of Supercomputing,https://link.springer.com/article/10.1007/s11227-024-06010-2,0
361,"I Sajid, J Wei, E A",SymbSODA: configurable and verifiable orchestration automation for active malware deception,5,2023, dl.acm.org, ACM Transactions on …,https://dl.acm.org/doi/abs/10.1145/3624568,2
360," Roelofs, E Barbaro, S Pekarskikh…",Finding Harmony in the Noise: Blending Security Alerts for Attack Detection,0,2024, dl.acm.org, Proceedings of the 39th …,https://dl.acm.org/doi/abs/10.1145/3605098.3635981,0
359," Oh, J Kim, JH Nah, J Park",Employing Deep Reinforcement Learning to Cyber-Attack Simulation for Enhancing Cybersecurity,1,2024, mdpi.com, Electronics,https://www.mdpi.com/2079-9292/13/3/555,1
358,"Bianchi, E Bassetti, A Spognardi",Scalable and automated Evaluation of Blue Team cyber posture in Cyber Ranges,0,2024, dl.acm.org, Proceedings of the 39th ACM …,https://dl.acm.org/doi/abs/10.1145/3605098.3636154,0
357," Meyers, SF Almassari, BN Keller…",Examining penetration tester behavior in the collegiate penetration testing competition,9,2022, dl.acm.org, ACM Transactions on …,https://dl.acm.org/doi/abs/10.1145/3514040,3
356,"Fayyazi, R Taghdimi, SJ Yang",Advancing TTP Analysis: Harnessing the Power of Encoder-Only and Decoder-Only Language Models with Retrieval Augmented Generation,1,2023, arxiv.org, arXiv preprint arXiv:2401.00280,https://arxiv.org/abs/2401.00280,0
355,"Nour, M Pourzandi, R Kamran Qureshi…",Accurify: Automated New Testflows Generation for Attack Variants in Threat Hunting,1,2023, Springer, … on Foundations and …,https://link.springer.com/chapter/10.1007/978-3-031-57540-2_5,0
354,"Mumrez, MM Roomi, HC Tan…",Comparative Study on Smart Grid Security Testbeds Using MITRE ATT&CK Matrix,2,2023, ieeexplore.ieee.org, … for Smart Grids …,https://ieeexplore.ieee.org/abstract/document/10333902/,1
353,Villaló,A taxonomy for threat actors' persistence techniques,5,2022, Elsevier, Computers & Security,https://www.sciencedirect.com/science/article/pii/S0167404822002498,2
352, Trevera,"Industrial Control System Exploitation: Tactics, Techniques, Detection, and Mitigation Methodologies",0,2022, search.proquest.com,,https://search.proquest.com/openview/356a370cb282d342c2a6b2614f2a677b/1?pq-origsite=gscholar&cbl=18750&diss=y,0
351,"Aghamohammadpour, E Mahdipour…",Ransomware Modeling Based on a Process Mining Approach.,0,2022, journal.itrc.ac.ir, International Journal of …,https://journal.itrc.ac.ir/browse.php?a_id=523&sid=1&slc_lang=en&ftxt=1,0
350,"Ge, Z Cui, J Wang, B Tang…",MetaCluster: a Universal Interpretable Classification Framework for Cybersecurity,0,2024, ieeexplore.ieee.org, IEEE Transactions on …,https://ieeexplore.ieee.org/abstract/document/10458699/,0
349,"Venkatesh, P Kashikar",A Literary Review of Pattern Matching Techniques in Network Intrusion Detection,0,0, ijcsrr.org,N Venkatesh,https://ijcsrr.org/wp-content/uploads/2023/09/40-2909-2023.pdf,0
348,"Touloumis, A Michalits",A tool for assisting in the forensic investigation of cyber-security incidents,5,2022, ieeexplore.ieee.org, … Conference on Big …,https://ieeexplore.ieee.org/abstract/document/10020208/,2
347,"Kim, H Kim",Comparative experiment on TTP classification with class imbalance using oversampling from CTI dataset,9,2022, Wiley Online Library, Security and Communication Networks,https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/5021125,3
346," Gopal, MH Nagasri, P Durgesh, VR Kumar…",Identification of New Cyberthreats and Natural Language Processing-Based Profiling,0,0, ijses.com,AV Gopal  MH Nagasri  P Durgesh,http://ijses.com/wp-content/uploads/2024/03/32-IJSES-V8N3.pdf,0
345,"Mashima, Y Chen, MM Roomi…",Cybersecurity for Modern Smart Grid Against Emerging Threats,2,2024, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/2404.04466,2
344,"Aly, M Fayez, MM A",Navigating the Deception Stack: In-Depth Analysis and Application of Comprehensive Cyber Defense Solutions,2,2023, ijicis.journals.ekb.eg, International Journal of …,https://ijicis.journals.ekb.eg/article_333321.html,1
343,De Colle,Towards a foundational ontology of cybersecurity,0,0,conferences.org,,https://2024.eswc-conferences.org/wp-content/uploads/2024/04/ESWC_2024_paper_230.pdf,0
342," Marques, H A",Pivot attack classification for cyber threat intelligence,4,2022, publications.aston.ac.uk, Journal of …,https://publications.aston.ac.uk/id/eprint/44665/,1
341," Charan, H Chunduri, PM Anand…",From text to mitre techniques: Exploring the malicious use of large language models for generating cyber attack payloads,33,2023, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/2305.15336,16
340,"Hobert, C Lim, E Budiarto",Enhancing cyber attribution through behavior similarity detection on linux shell honeypots with att&ck framework,2,2023, ieeexplore.ieee.org, 2023 IEEE International …,https://ieeexplore.ieee.org/abstract/document/10276639/,1
339,"Guemmah, H El Fadili…",A Review and Synthesis for Framing the Use of Artificial Intelligence in Cybersecurity,0,2023, ieeexplore.ieee.org, 2023 7th IEEE Congress …,https://ieeexplore.ieee.org/abstract/document/10409914/,0
